year,age,sex,cause,deaths
2022,46,Male,Suicide,527
2022,47,Female,Alcohol-induced,288
2022,47,Female,Alzheimer disease,3
2022,47,Female,COVID-19,294
2022,47,Female,Cancer,1252
2022,47,Female,Chronic lower respiratory disease,92
2022,47,Female,Diabetes,194
2022,47,Female,Drug overdose,656
2022,47,Female,Heart disease,739
2022,47,Female,Homicide,64
2022,47,Female,Other causes,1258
2022,47,Female,Other unintentional injury,214
2022,47,Female,Stroke,207
2022,47,Female,Suicide,108
2022,47,Male,Alcohol-induced,673
2022,47,Male,Alzheimer disease,4
2022,47,Male,COVID-19,408
2022,47,Male,Cancer,1064
2022,47,Male,Chronic lower respiratory disease,54
2022,47,Male,Diabetes,350
2022,47,Male,Drug overdose,1628
2022,47,Male,Heart disease,1642
2022,47,Male,Homicide,257
2022,47,Male,Other causes,1929
2022,47,Male,Other unintentional injury,535
2022,47,Male,Stroke,249
2022,47,Male,Suicide,550
2022,48,Female,Alcohol-induced,311
2022,48,Female,Alzheimer disease,3
2022,48,Female,COVID-19,321
2022,48,Female,Cancer,1369
2022,48,Female,Chronic lower respiratory disease,108
2022,48,Female,Diabetes,239
2022,48,Female,Drug overdose,640
2022,48,Female,Heart disease,759
2022,48,Female,Homicide,62
2022,48,Female,Other causes,1375
2022,48,Female,Other unintentional injury,197
2022,48,Female,Stroke,197
2022,48,Female,Suicide,114
2022,48,Male,Alcohol-induced,662
2022,48,Male,Alzheimer disease,1
2022,48,Male,COVID-19,499
2022,48,Male,Cancer,1161
2022,48,Male,Chronic lower respiratory disease,88
2022,48,Male,Diabetes,389
2022,48,Male,Drug overdose,1513
2022,48,Male,Heart disease,1790
2022,48,Male,Homicide,214
2022,48,Male,Other causes,2064
2022,48,Male,Other unintentional injury,569
2022,48,Male,Stroke,271
2022,48,Male,Suicide,485
2022,49,Female,Alcohol-induced,321
2022,49,Female,Alzheimer disease,1
2022,49,Female,COVID-19,379
2022,49,Female,Cancer,1514
2022,49,Female,Chronic lower respiratory disease,126
2022,49,Female,Diabetes,242
2022,49,Female,Drug overdose,666
2022,49,Female,Heart disease,876
2022,49,Female,Homicide,65
2022,49,Female,Other causes,1634
2022,49,Female,Other unintentional injury,210
2022,49,Female,Stroke,203
2022,49,Female,Suicide,133
2022,49,Male,Alcohol-induced,689
2022,49,Male,Alzheimer disease,2
2022,49,Male,COVID-19,515
2022,49,Male,Cancer,1344
2022,49,Male,Chronic lower respiratory disease,91
2022,49,Male,Diabetes,446
2022,49,Male,Drug overdose,1520
2022,49,Male,Heart disease,2063
2022,49,Male,Homicide,227
2022,49,Male,Other causes,2212
2022,49,Male,Other unintentional injury,541
2022,49,Male,Stroke,296
2022,49,Male,Suicide,521
2022,50,Female,Alcohol-induced,340
2022,50,Female,Alzheimer disease,6
2022,50,Female,COVID-19,416
2022,50,Female,Cancer,1792
2022,50,Female,Chronic lower respiratory disease,172
2022,50,Female,Diabetes,275
2022,50,Female,Drug overdose,701
2022,50,Female,Heart disease,982
2022,50,Female,Homicide,62
2022,50,Female,Other causes,1769
2022,50,Female,Other unintentional injury,198
2022,50,Female,Stroke,248
2022,50,Female,Suicide,121
2022,50,Male,Alcohol-induced,717
2022,50,Male,Alzheimer disease,5
2022,50,Male,COVID-19,606
2022,50,Male,Cancer,1673
2022,50,Male,Chronic lower respiratory disease,123
2022,50,Male,Diabetes,476
2022,50,Male,Drug overdose,1514
2022,50,Male,Heart disease,2386
2022,50,Male,Homicide,212
2022,50,Male,Other causes,2567
2022,50,Male,Other unintentional injury,584
2022,50,Male,Stroke,303
2022,50,Male,Suicide,584
2022,51,Female,Alcohol-induced,376
2022,51,Female,Alzheimer disease,9
2022,51,Female,COVID-19,452
2022,51,Female,Cancer,2066
2022,51,Female,Chronic lower respiratory disease,192
2022,51,Female,Diabetes,322
2022,51,Female,Drug overdose,685
2022,51,Female,Heart disease,1129
2022,51,Female,Homicide,52
2022,51,Female,Other causes,1964
2022,51,Female,Other unintentional injury,226
2022,51,Female,Stroke,281
2022,51,Female,Suicide,139
2022,51,Male,Alcohol-induced,876
2022,51,Male,Alzheimer disease,4
2022,51,Male,COVID-19,669
2022,51,Male,Cancer,1991
2022,51,Male,Chronic lower respiratory disease,167
2022,51,Male,Diabetes,548
2022,51,Male,Drug overdose,1612
2022,51,Male,Heart disease,2684
2022,51,Male,Homicide,215
2022,51,Male,Other causes,2876
2022,51,Male,Other unintentional injury,599
2022,51,Male,Stroke,400
2022,51,Male,Suicide,618
2022,52,Female,Alcohol-induced,370
2022,52,Female,Alzheimer disease,7
2022,52,Female,COVID-19,470
2022,52,Female,Cancer,2287
2022,52,Female,Chronic lower respiratory disease,221
2022,52,Female,Diabetes,345
2022,52,Female,Drug overdose,765
2022,52,Female,Heart disease,1243
2022,52,Female,Homicide,53
2022,52,Female,Other causes,2059
2022,52,Female,Other unintentional injury,229
2022,52,Female,Stroke,283
2022,52,Female,Suicide,122
2022,52,Male,Alcohol-induced,871
2022,52,Male,Alzheimer disease,4
2022,52,Male,COVID-19,762
2022,52,Male,Cancer,2151
2022,52,Male,Chronic lower respiratory disease,192
2022,52,Male,Diabetes,621
2022,52,Male,Drug overdose,1696
2022,52,Male,Heart disease,2868
2022,52,Male,Homicide,214
2022,52,Male,Other causes,3082
2022,52,Male,Other unintentional injury,652
2022,52,Male,Stroke,399
2022,52,Male,Suicide,624
2022,53,Female,Alcohol-induced,372
2022,53,Female,Alzheimer disease,19
2022,53,Female,COVID-19,474
2022,53,Female,Cancer,2389
2022,53,Female,Chronic lower respiratory disease,267
2022,53,Female,Diabetes,355
2022,53,Female,Drug overdose,720
2022,53,Female,Heart disease,1239
2022,53,Female,Homicide,30
2022,53,Female,Other causes,2160
2022,53,Female,Other unintentional injury,229
2022,53,Female,Stroke,322
2022,53,Female,Suicide,144
2022,53,Male,Alcohol-induced,955
2022,53,Male,Alzheimer disease,8
2022,53,Male,COVID-19,748
2022,53,Male,Cancer,2318
2022,53,Male,Chronic lower respiratory disease,239
2022,53,Male,Diabetes,654
2022,53,Male,Drug overdose,1583
2022,53,Male,Heart disease,3126
2022,53,Male,Homicide,185
2022,53,Male,Other causes,3183
2022,53,Male,Other unintentional injury,652
2022,53,Male,Stroke,437
2022,53,Male,Suicide,569
2022,54,Female,Alcohol-induced,354
2022,54,Female,Alzheimer disease,13
2022,54,Female,COVID-19,586
2022,54,Female,Cancer,2618
2022,54,Female,Chronic lower respiratory disease,337
2022,54,Female,Diabetes,346
2022,54,Female,Drug overdose,672
2022,54,Female,Heart disease,1382
2022,54,Female,Homicide,43
2022,54,Female,Other causes,2412
2022,54,Female,Other unintentional injury,193
2022,54,Female,Stroke,325
2022,54,Female,Suicide,139
2022,54,Male,Alcohol-induced,966
2022,54,Male,Alzheimer disease,15
2022,54,Male,COVID-19,816
2022,54,Male,Cancer,2626
2022,54,Male,Chronic lower respiratory disease,246
2022,54,Male,Diabetes,684
2022,54,Male,Drug overdose,1557
2022,54,Male,Heart disease,3413
2022,54,Male,Homicide,154
2022,54,Male,Other causes,3337
2022,54,Male,Other unintentional injury,620
2022,54,Male,Stroke,451
2022,54,Male,Suicide,567
2022,55,Female,Alcohol-induced,452
2022,55,Female,Alzheimer disease,20
2022,55,Female,COVID-19,651
2022,55,Female,Cancer,2969
2022,55,Female,Chronic lower respiratory disease,349
2022,55,Female,Diabetes,373
2022,55,Female,Drug overdose,697
2022,55,Female,Heart disease,1564
2022,55,Female,Homicide,61
2022,55,Female,Other causes,2508
2022,55,Female,Other unintentional injury,224
2022,55,Female,Stroke,352
2022,55,Female,Suicide,122
2022,55,Male,Alcohol-induced,995
2022,55,Male,Alzheimer disease,12
2022,55,Male,COVID-19,966
2022,55,Male,Cancer,2980
2022,55,Male,Chronic lower respiratory disease,321
2022,55,Male,Diabetes,770
2022,55,Male,Drug overdose,1625
2022,55,Male,Heart disease,3799
2022,55,Male,Homicide,169
2022,55,Male,Other causes,3672
2022,55,Male,Other unintentional injury,633
2022,55,Male,Stroke,543
2022,55,Male,Suicide,542
2022,56,Female,Alcohol-induced,447
2022,56,Female,Alzheimer disease,36
2022,56,Female,COVID-19,742
2022,56,Female,Cancer,3241
2022,56,Female,Chronic lower respiratory disease,444
2022,56,Female,Diabetes,476
2022,56,Female,Drug overdose,666
2022,56,Female,Heart disease,1759
2022,56,Female,Homicide,52
2022,56,Female,Other causes,2802
2022,56,Female,Other unintentional injury,225
2022,56,Female,Stroke,372
2022,56,Female,Suicide,119
2022,56,Male,Alcohol-induced,1056
2022,56,Male,Alzheimer disease,30
2022,56,Male,COVID-19,1016
2022,56,Male,Cancer,3419
2022,56,Male,Chronic lower respiratory disease,406
2022,56,Male,Diabetes,796
2022,56,Male,Drug overdose,1607
2022,56,Male,Heart disease,4122
2022,56,Male,Homicide,157
2022,56,Male,Other causes,4061
2022,56,Male,Other unintentional injury,681
2022,56,Male,Stroke,587
2022,56,Male,Suicide,550
2022,57,Female,Alcohol-induced,475
2022,57,Female,Alzheimer disease,44
2022,57,Female,COVID-19,789
2022,57,Female,Cancer,3805
2022,57,Female,Chronic lower respiratory disease,535
2022,57,Female,Diabetes,519
2022,57,Female,Drug overdose,704
2022,57,Female,Heart disease,2022
2022,57,Female,Homicide,44
2022,57,Female,Other causes,3272
2022,57,Female,Other unintentional injury,257
2022,57,Female,Stroke,436
2022,57,Female,Suicide,130
2022,57,Male,Alcohol-induced,1213
2022,57,Male,Alzheimer disease,23
2022,57,Male,COVID-19,1143
2022,57,Male,Cancer,4013
2022,57,Male,Chronic lower respiratory disease,497
2022,57,Male,Diabetes,915
2022,57,Male,Drug overdose,1572
2022,57,Male,Heart disease,4617
2022,57,Male,Homicide,171
2022,57,Male,Other causes,4527
2022,57,Male,Other unintentional injury,718
2022,57,Male,Stroke,679
2022,57,Male,Suicide,589
2022,58,Female,Alcohol-induced,515
2022,58,Female,Alzheimer disease,67
2022,58,Female,COVID-19,889
2022,58,Female,Cancer,4262
2022,58,Female,Chronic lower respiratory disease,660
2022,58,Female,Diabetes,528
2022,58,Female,Drug overdose,657
2022,58,Female,Heart disease,2270
2022,58,Female,Homicide,40
2022,58,Female,Other causes,3684
2022,58,Female,Other unintentional injury,235
2022,58,Female,Stroke,479
2022,58,Female,Suicide,150
2022,58,Male,Alcohol-induced,1208
2022,58,Male,Alzheimer disease,37
2022,58,Male,COVID-19,1267
2022,58,Male,Cancer,4639
2022,58,Male,Chronic lower respiratory disease,649
2022,58,Male,Diabetes,1001
2022,58,Male,Drug overdose,1635
2022,58,Male,Heart disease,5375
2022,58,Male,Homicide,133
2022,58,Male,Other causes,5124
2022,58,Male,Other unintentional injury,725
2022,58,Male,Stroke,744
2022,58,Male,Suicide,642
2022,59,Female,Alcohol-induced,509
2022,59,Female,Alzheimer disease,68
2022,59,Female,COVID-19,928
2022,59,Female,Cancer,4715
2022,59,Female,Chronic lower respiratory disease,814
2022,59,Female,Diabetes,644
2022,59,Female,Drug overdose,742
2022,59,Female,Heart disease,2514
2022,59,Female,Homicide,53
2022,59,Female,Other causes,3861
2022,59,Female,Other unintentional injury,265
2022,59,Female,Stroke,588
2022,59,Female,Suicide,120
2022,59,Male,Alcohol-induced,1316
2022,59,Male,Alzheimer disease,42
2022,59,Male,COVID-19,1353
2022,59,Male,Cancer,5209
2022,59,Male,Chronic lower respiratory disease,749
2022,59,Male,Diabetes,1147
2022,59,Male,Drug overdose,1584
2022,59,Male,Heart disease,5716
2022,59,Male,Homicide,132
2022,59,Male,Other causes,5536
2022,59,Male,Other unintentional injury,766
2022,59,Male,Stroke,780
2022,59,Male,Suicide,575
2022,60,Female,Alcohol-induced,510
2022,60,Female,Alzheimer disease,87
2022,60,Female,COVID-19,999
2022,60,Female,Cancer,5118
2022,60,Female,Chronic lower respiratory disease,942
2022,60,Female,Diabetes,653
2022,60,Female,Drug overdose,652
2022,60,Female,Heart disease,2925
2022,60,Female,Homicide,47
2022,60,Female,Other causes,4105
2022,60,Female,Other unintentional injury,255
2022,60,Female,Stroke,616
2022,60,Female,Suicide,130
2022,60,Male,Alcohol-induced,1242
2022,60,Male,Alzheimer disease,53
2022,60,Male,COVID-19,1541
2022,60,Male,Cancer,5966
2022,60,Male,Chronic lower respiratory disease,917
2022,60,Male,Diabetes,1196
2022,60,Male,Drug overdose,1512
2022,60,Male,Heart disease,6208
2022,60,Male,Homicide,135
2022,60,Male,Other causes,5935
2022,60,Male,Other unintentional injury,795
2022,60,Male,Stroke,862
2022,60,Male,Suicide,632
2022,61,Female,Alcohol-induced,555
2022,61,Female,Alzheimer disease,94
2022,61,Female,COVID-19,1187
2022,61,Female,Cancer,5603
2022,61,Female,Chronic lower respiratory disease,1034
2022,61,Female,Diabetes,763
2022,61,Female,Drug overdose,628
2022,61,Female,Heart disease,2958
2022,61,Female,Homicide,50
2022,61,Female,Other causes,4640
2022,61,Female,Other unintentional injury,255
2022,61,Female,Stroke,659
2022,61,Female,Suicide,116
2022,61,Male,Alcohol-induced,1265
2022,61,Male,Alzheimer disease,73
2022,61,Male,COVID-19,1569
2022,61,Male,Cancer,6535
2022,61,Male,Chronic lower respiratory disease,977
2022,61,Male,Diabetes,1240
2022,61,Male,Drug overdose,1391
2022,61,Male,Heart disease,6617
2022,61,Male,Homicide,152
2022,61,Male,Other causes,6380
2022,61,Male,Other unintentional injury,778
2022,61,Male,Stroke,984
2022,61,Male,Suicide,613
2022,62,Female,Alcohol-induced,432
2022,62,Female,Alzheimer disease,143
2022,62,Female,COVID-19,1199
2022,62,Female,Cancer,6170
2022,62,Female,Chronic lower respiratory disease,1169
2022,62,Female,Diabetes,763
2022,62,Female,Drug overdose,486
2022,62,Female,Heart disease,3305
2022,62,Female,Homicide,39
2022,62,Female,Other causes,4967
2022,62,Female,Other unintentional injury,245
2022,62,Female,Stroke,740
2022,62,Female,Suicide,110
2022,62,Male,Alcohol-induced,1282
2022,62,Male,Alzheimer disease,96
2022,62,Male,COVID-19,1677
2022,62,Male,Cancer,7075
2022,62,Male,Chronic lower respiratory disease,1226
2022,62,Male,Diabetes,1272
2022,62,Male,Drug overdose,1316
2022,62,Male,Heart disease,7211
2022,62,Male,Homicide,140
2022,62,Male,Other causes,6783
2022,62,Male,Other unintentional injury,743
2022,62,Male,Stroke,962
2022,62,Male,Suicide,538
2022,63,Female,Alcohol-induced,441
2022,63,Female,Alzheimer disease,162
2022,63,Female,COVID-19,1309
2022,63,Female,Cancer,6564
2022,63,Female,Chronic lower respiratory disease,1392
2022,63,Female,Diabetes,777
2022,63,Female,Drug overdose,495
2022,63,Female,Heart disease,3560
2022,63,Female,Homicide,28
2022,63,Female,Other causes,5218
2022,63,Female,Other unintentional injury,278
2022,63,Female,Stroke,791
2022,63,Female,Suicide,102
2022,63,Male,Alcohol-induced,1203
2022,63,Male,Alzheimer disease,105
2022,63,Male,COVID-19,1746
2022,63,Male,Cancer,7770
2022,63,Male,Chronic lower respiratory disease,1289
2022,63,Male,Diabetes,1416
2022,63,Male,Drug overdose,1190
2022,63,Male,Heart disease,7627
2022,63,Male,Homicide,95
2022,63,Male,Other causes,7151
2022,63,Male,Other unintentional injury,718
2022,63,Male,Stroke,1047
2022,63,Male,Suicide,518
2022,64,Female,Alcohol-induced,455
2022,64,Female,Alzheimer disease,151
2022,64,Female,COVID-19,1384
2022,64,Female,Cancer,6839
2022,64,Female,Chronic lower respiratory disease,1389
2022,64,Female,Diabetes,854
2022,64,Female,Drug overdose,423
2022,64,Female,Heart disease,3832
2022,64,Female,Homicide,31
2022,64,Female,Other causes,5719
2022,64,Female,Other unintentional injury,247
2022,64,Female,Stroke,822
2022,64,Female,Suicide,97
2022,64,Male,Alcohol-induced,1239
2022,64,Male,Alzheimer disease,137
2022,64,Male,COVID-19,1980
2022,64,Male,Cancer,8471
2022,64,Male,Chronic lower respiratory disease,1420
2022,64,Male,Diabetes,1352
2022,64,Male,Drug overdose,1038
2022,64,Male,Heart disease,8067
2022,64,Male,Homicide,112
2022,64,Male,Other causes,7649
2022,64,Male,Other unintentional injury,748
2022,64,Male,Stroke,1196
2022,64,Male,Suicide,489
2022,65,Female,Alcohol-induced,389
2022,65,Female,Alzheimer disease,190
2022,65,Female,COVID-19,1460
2022,65,Female,Cancer,7270
2022,65,Female,Chronic lower respiratory disease,1549
2022,65,Female,Diabetes,900
2022,65,Female,Drug overdose,396
2022,65,Female,Heart disease,3958
2022,65,Female,Homicide,42
2022,65,Female,Other causes,5998
2022,65,Female,Other unintentional injury,258
2022,65,Female,Stroke,945
2022,65,Female,Suicide,100
2022,65,Male,Alcohol-induced,1115
2022,65,Male,Alzheimer disease,158
2022,65,Male,COVID-19,2083
2022,65,Male,Cancer,8823
2022,65,Male,Chronic lower respiratory disease,1618
2022,65,Male,Diabetes,1526
2022,65,Male,Drug overdose,955
2022,65,Male,Heart disease,8469
2022,65,Male,Homicide,104
2022,65,Male,Other causes,7747
2022,65,Male,Other unintentional injury,687
2022,65,Male,Stroke,1225
2022,65,Male,Suicide,481
2022,66,Female,Alcohol-induced,342
2022,66,Female,Alzheimer disease,227
2022,66,Female,COVID-19,1431
2022,66,Female,Cancer,7512
2022,66,Female,Chronic lower respiratory disease,1596
2022,66,Female,Diabetes,932
2022,66,Female,Drug overdose,311
2022,66,Female,Heart disease,4261
2022,66,Female,Homicide,33
2022,66,Female,Other causes,6371
2022,66,Female,Other unintentional injury,257
2022,66,Female,Stroke,951
2022,66,Female,Suicide,103
2022,66,Male,Alcohol-induced,951
2022,66,Male,Alzheimer disease,168
2022,66,Male,COVID-19,2106
2022,66,Male,Cancer,9011
2022,66,Male,Chronic lower respiratory disease,1631
2022,66,Male,Diabetes,1511
2022,66,Male,Drug overdose,764
2022,66,Male,Heart disease,8396
2022,66,Male,Homicide,82
2022,66,Male,Other causes,8209
2022,66,Male,Other unintentional injury,690
2022,66,Male,Stroke,1293
2022,66,Male,Suicide,449
2022,67,Female,Alcohol-induced,324
2022,67,Female,Alzheimer disease,297
2022,67,Female,COVID-19,1543
2022,67,Female,Cancer,7575
2022,67,Female,Chronic lower respiratory disease,1611
2022,67,Female,Diabetes,1036
2022,67,Female,Drug overdose,261
2022,67,Female,Heart disease,4177
2022,67,Female,Homicide,24
2022,67,Female,Other causes,6537
2022,67,Female,Other unintentional injury,240
2022,67,Female,Stroke,1104
2022,67,Female,Suicide,81
2022,67,Male,Alcohol-induced,857
2022,67,Male,Alzheimer disease,199
2022,67,Male,COVID-19,2199
2022,67,Male,Cancer,9355
2022,67,Male,Chronic lower respiratory disease,1793
2022,67,Male,Diabetes,1619
2022,67,Male,Drug overdose,696
2022,67,Male,Heart disease,8597
2022,67,Male,Homicide,86
2022,67,Male,Other causes,8478
2022,67,Male,Other unintentional injury,617
2022,67,Male,Stroke,1349
2022,67,Male,Suicide,445
2022,68,Female,Alcohol-induced,305
2022,68,Female,Alzheimer disease,322
2022,68,Female,COVID-19,1632
2022,68,Female,Cancer,7818
2022,68,Female,Chronic lower respiratory disease,1736
2022,68,Female,Diabetes,1007
2022,68,Female,Drug overdose,220
2022,68,Female,Heart disease,4462
2022,68,Female,Homicide,29
2022,68,Female,Other causes,6992
2022,68,Female,Other unintentional injury,264
2022,68,Female,Stroke,1056
2022,68,Female,Suicide,84
2022,68,Male,Alcohol-induced,899
2022,68,Male,Alzheimer disease,269
2022,68,Male,COVID-19,2324
2022,68,Male,Cancer,9517
2022,68,Male,Chronic lower respiratory disease,1784
2022,68,Male,Diabetes,1496
2022,68,Male,Drug overdose,574
2022,68,Male,Heart disease,8718
2022,68,Male,Homicide,61
2022,68,Male,Other causes,9096
2022,68,Male,Other unintentional injury,600
2022,68,Male,Stroke,1453
2022,68,Male,Suicide,413
2022,69,Female,Alcohol-induced,240
2022,69,Female,Alzheimer disease,410
2022,69,Female,COVID-19,1706
2022,69,Female,Cancer,8013
2022,69,Female,Chronic lower respiratory disease,1791
