year,state,population,sex,table,age_label,age,qx,lx,dx,Lx,Tx,ex,open_interval,mx
2019,TN,Total,Both,1,27–28,27,0.0014504118589684367,97816.71875,141.87452697753906,,,49.99813461303711,FALSE,0.0014514644696082323
2019,TN,Total,Both,1,28–29,28,0.0015386319719254973,97674.84375,150.28564453125,,,49.070030212402344,FALSE,0.0015398165774339677
2019,TN,Total,Both,1,29–30,29,0.0016598470974713564,97524.5546875,161.8758544921875,,,48.144878387451165,FALSE,0.0016612257878724787
2019,TN,Total,Both,1,30–31,30,0.0018030912615358827,97362.6796875,175.55380249023438,,,47.22409439086914,FALSE,0.0018047182974316991
2019,TN,Total,Both,1,31–32,31,0.00194357440341264,97187.125,188.89041137695312,,,46.308494567871094,FALSE,0.0019454649813829157
2019,TN,Total,Both,1,32–33,32,0.0020312820561230183,96998.234375,197.03077697753903,,,45.397701263427734,FALSE,0.002033347206970712
2019,TN,Total,Both,1,33–34,33,0.002145886654034257,96801.203125,207.7244110107422,,,44.48908615112305,FALSE,0.002148191541814201
2019,TN,Total,Both,1,34–35,34,0.0021974733099341393,96593.4765625,212.26158142089844,,,43.58368682861328,FALSE,0.0021998904101646977
2019,TN,Total,Both,1,35–36,35,0.0022526164539158344,96381.21875,217.10992431640625,,,42.678569793701165,FALSE,0.0022551564551843858
2019,TN,Total,Both,1,36–37,36,0.002327861962839961,96164.109375,223.8567657470703,,,41.77379608154297,FALSE,0.0023305745908107156
2019,TN,Total,Both,1,37–38,37,0.002410403685644269,95940.25,231.25473022460935,,,40.87009811401367,FALSE,0.002413312213971853
2019,TN,Total,Both,1,38–39,38,0.002505929209291935,95708.9921875,239.8399658203125,,,39.96764373779297,FALSE,0.002509072988937547
2019,TN,Total,Both,1,39–40,39,0.002621207619085908,95469.1484375,250.2444610595703,,,39.06679916381836,FALSE,0.0026246474920877455
2019,TN,Total,Both,1,40–41,40,0.002747941529378295,95218.90625,261.6559753417969,,,38.16815185546875,FALSE,0.0027517223153921866
2019,TN,Total,Both,1,41–42,41,0.002901633968576789,94957.25,275.53118896484375,,,37.271949768066406,FALSE,0.002905849824856482
2019,TN,Total,Both,1,42–43,42,0.0031103582587093115,94681.71875,294.49407958984375,,,36.37895965576172,FALSE,0.0031152029573322587
2019,TN,Total,Both,1,43–44,43,0.0033790762536227703,94387.2265625,318.941650390625,,,35.490901947021484,FALSE,0.0033847949938162632
2019,TN,Total,Both,1,44–45,44,0.003686056938022375,94068.28125,346.74102783203125,,,34.60953903198242,FALSE,0.0036928629896444474
2019,TN,Total,Both,1,45–46,45,0.004026775248348713,93721.5390625,377.39556884765625,,,33.73573684692383,FALSE,0.004034899064189345
2019,TN,Total,Both,1,46–47,46,0.004371156916022301,93344.140625,408.0218811035156,,,32.87010955810547,FALSE,0.004380731348087014
2019,TN,Total,Both,1,47–48,47,0.004690990783274174,92936.1171875,435.96246337890625,,,32.012229919433594,FALSE,0.004702019347986264
2019,TN,Total,Both,1,48–49,48,0.004983145277947187,92500.15625,460.9417114257813,,,31.160747528076172,FALSE,0.004995592158685239
2019,TN,Total,Both,1,49–50,49,0.0052796402014791965,92039.2109375,485.9339294433594,,,30.314300537109375,FALSE,0.005293614391154531
2019,TN,Total,Both,1,50–51,50,0.00558782322332263,91553.2734375,511.58349609375,,,29.47254753112793,FALSE,0.005603478847941592
2019,TN,Total,Both,1,51–52,51,0.005963022820651531,91041.6875,542.8836669921875,,,28.635351181030273,FALSE,0.005980854807503605
2019,TN,Total,Both,1,52–53,52,0.006464669015258551,90498.8046875,585.0447998046875,,,27.80413055419922,FALSE,0.006485632749799538
2019,TN,Total,Both,1,53–54,53,0.007107740733772516,89913.7578125,639.08367919921875,,,26.981788635253903,FALSE,0.0071330908138401315
2019,TN,Total,Both,1,54–55,54,0.007834591902792454,89274.671875,699.43060302734375,,,26.171363830566406,FALSE,0.007865403014175985
2019,TN,Total,Both,1,55–56,55,0.00856591947376728,88575.2421875,758.7283935546875,,,25.37407684326172,FALSE,0.008602764768898354
2019,TN,Total,Both,1,56–57,56,0.009278026409447191,87816.515625,814.76397705078125,,,24.58898544311523,FALSE,0.009321267894293585
2019,TN,Total,Both,1,57–58,57,0.010008422657847404,87001.75,870.75030517578125,,,23.814577102661133,FALSE,0.010058758812652592
2019,TN,Total,Both,1,58–59,58,0.010774972848594189,86131,928.0592041015624,,,23.050277709960938,FALSE,0.010833337306261504
2019,TN,Total,Both,1,59–60,59,0.011584930121898653,85202.9375,987.070068359375,,,22.29590606689453,FALSE,0.011652426394665034
2019,TN,Total,Both,1,60–61,60,0.012462561950087547,84215.8671875,1049.54541015625,,,21.551368713378903,FALSE,0.012540706616641431
2019,TN,Total,Both,1,61–62,61,0.013361427001655102,83166.3203125,1111.220703125,,,20.817033767700195,FALSE,0.013451291224542465
2019,TN,Total,Both,1,62–63,62,0.01421996857970953,82055.1015625,1166.8209228515625,,,20.092174530029297,FALSE,0.014321796326594114
2019,TN,Total,Both,1,63–64,63,0.01500760018825531,80888.28125,1213.93896484375,,,19.374794006347656,FALSE,0.015121065642043385
2019,TN,Total,Both,1,64–65,64,0.015766387805342674,79674.34375,1256.1766357421875,,,18.66237449645996,FALSE,0.015891664881036154
2019,TN,Total,Both,1,65–66,65,0.016552751883864403,78418.1640625,1298.036376953125,,,17.95331573486328,FALSE,0.016690891980702883
2019,TN,Total,Both,1,66–67,66,0.01756148971617222,77120.125,1354.34423828125,,,17.247079849243164,FALSE,0.017717058688148588
2019,TN,Total,Both,1,67–68,67,0.01868564076721668,75765.78125,1415.732177734375,,,16.54644012451172,FALSE,0.018861863772543643
2019,TN,Total,Both,1,68–69,68,0.01998058706521988,74350.046875,1485.5576171875,,,15.851988792419434,FALSE,0.02018221330022689
2019,TN,Total,Both,1,69–70,69,0.02144637890160084,72864.4921875,1562.6795654296875,,,15.164984703063965,FALSE,0.021678845266467763
2019,TN,Total,Both,1,70–71,70,0.023043520748615265,71301.8125,1643.0447998046875,,,14.486387252807615,FALSE,0.023312117378872364
2019,TN,Total,Both,1,71–72,71,0.02480921894311905,69658.765625,1728.1795654296875,,,13.816286087036133,FALSE,0.02512083306691436
2019,TN,Total,Both,1,72–73,72,0.026839904487133023,67930.5859375,1823.25048828125,,,13.155056953430176,FALSE,0.027204994210220688
2019,TN,Total,Both,1,73–74,73,0.02922079712152481,66107.3359375,1931.7091064453125,,,12.504084587097168,FALSE,0.0296540546793325
2019,TN,Total,Both,1,74–75,74,0.032010845839977264,64175.625,2054.31591796875,,,11.865413665771484,FALSE,0.03253152668276786
2019,TN,Total,Both,1,75–76,75,0.035216063261032104,62121.30859375,2187.66796875,,,11.241260528564451,FALSE,0.035847263001835855
2019,TN,Total,Both,1,76–77,76,0.038807984441518784,59933.640625,2325.90380859375,,,10.633333206176758,FALSE,0.039575915192034454
2019,TN,Total,Both,1,77–78,77,0.04282264783978462,57607.73828125,2466.915771484375,,,10.042465209960938,FALSE,0.04375959878395235
2019,TN,Total,Both,1,78–79,78,0.04735346511006355,55140.82421875,2611.109130859375,,,9.469379425048828,FALSE,0.04850182996661267
2019,TN,Total,Both,1,79–80,79,0.052412837743759155,52529.71484375,2753.2314453125,,,8.915223121643066,FALSE,0.05382335513347698
2019,TN,Total,Both,1,80–81,80,0.057933758944272995,49776.484375,2883.73876953125,,,8.380683898925781,FALSE,0.059661980337786635
2019,TN,Total,Both,1,81–82,81,0.06399185955524445,46892.74609375,3000.75390625,,,7.865318775177002,FALSE,0.06610701496383554
2019,TN,Total,Both,1,82–83,82,0.07074335962533951,43891.9921875,3105.06689453125,,,7.368862152099609,FALSE,0.07333742763389031
2019,TN,Total,Both,1,83–84,83,0.07835166156291962,40786.92578125,3195.723388671875,,,6.891780853271484,FALSE,0.0815463058414161
2019,TN,Total,Both,1,84–85,84,0.08690249174833298,37591.203125,3266.769287109375,,,6.435162544250488,FALSE,0.09085003913653208
2019,TN,Total,Both,1,85–86,85,0.09682920575141907,34324.43359375,3323.607666015625,,,6.000031471252441,FALSE,0.10175566590664255
2019,TN,Total,Both,1,86–87,86,0.10767922550439836,31000.826171875,3338.14501953125,,,5.589691162109375,FALSE,0.11380652472422417
2019,TN,Total,Both,1,87–88,87,0.11949007213115692,27662.681640625,3305.415771484375,,,5.203880786895752,FALSE,0.12708262834493347
2019,TN,Total,Both,1,88–89,88,0.1322898268699646,24357.265625,3222.218505859375,,,4.842223644256592,FALSE,0.14165990930837447
2019,TN,Total,Both,1,89–90,89,0.14609460532665253,21135.046875,3087.71630859375,,,4.504232883453369,FALSE,0.1576074008376182
2019,TN,Total,Both,1,90–91,90,0.16090616583824158,18047.330078125,2903.9267578125,,,4.189316749572754,FALSE,0.17498418280716066
2019,TN,Total,Both,1,91–92,91,0.17670965194702148,15143.4033203125,2675.985595703125,,,3.896786689758301,FALSE,0.1938359978000464
2019,TN,Total,Both,1,92–93,92,0.1934715360403061,12467.41796875,2412.090576171875,,,3.625867366790771,FALSE,0.2141915169343523
2019,TN,Total,Both,1,93–94,93,0.2111381888389587,10055.3271484375,2123.0634765625,,,3.375706434249878,FALSE,0.23605869108684452
2019,TN,Total,Both,1,94–95,94,0.22963520884513855,7932.263671875,1821.5269775390625,,,3.1453866958618164,FALSE,0.2594213463716037
2019,TN,Total,Both,1,95–96,95,0.24886737763881683,6110.73681640625,1520.7630615234375,,,2.9339404106140137,FALSE,0.28423589905286595
2019,TN,Total,Both,1,96–97,96,0.2687198519706726,4589.9736328125,1233.4169921875,,,2.7403602600097656,FALSE,0.3104290802115991
2019,TN,Total,Both,1,97–98,97,0.2890603244304657,3356.556640625,970.24737548828125,,,2.5636141300201416,FALSE,0.33789657058977707
2019,TN,Total,Both,1,98–99,98,0.3097420632839203,2386.309326171875,739.140380859375,,,2.4026572704315186,FALSE,0.3665027171955816
2019,TN,Total,Both,1,99–100,99,0.33060798048973083,1647.1689453125,544.56719970703125,,,2.256443738937378,FALSE,0.39608189883011136
2019,TN,Total,Both,1,100 and over,100,1,1102.601806640625,1102.601806640625,,,2.123938798904419,TRUE,
2019,TX,Total,Both,1,0–1,0,0.005493499338626862,100000,549.34991455078125,,,78.57334899902344,FALSE,0.005508630166715657
2019,TX,Total,Both,1,1–2,1,3.85201332392171e-4,99450.6484375,38.30852127075195,,,78.00666046142578,FALSE,3.852755367172118e-4
2019,TX,Total,Both,1,2–3,2,2.4295483308378607e-4,99412.34375,24.1527099609375,,,77.0365219116211,FALSE,2.4298435019490787e-4
2019,TX,Total,Both,1,3–4,3,2.3827687255106864e-4,99388.1875,23.68190574645996,,,76.05512237548828,FALSE,2.3830526386756204e-4
2019,TX,Total,Both,1,4–5,4,1.8237406038679185e-4,99364.5078125,18.121509552001953,,,75.07312774658203,FALSE,1.8239069205233503e-4
2019,TX,Total,Both,1,5–6,5,1.4397158520296216e-4,99346.3828125,14.303055763244627,,,74.08673858642578,FALSE,1.4398194985774297e-4
2019,TX,Total,Both,1,6–7,6,1.2598234752658757e-4,99332.078125,12.51408863067627,,,73.0973358154297,FALSE,1.2599028380244707e-4
2019,TX,Total,Both,1,7–8,7,1.1321529746055604e-4,99319.5625,11.24449348449707,,,72.106475830078125,FALSE,1.1322170667515616e-4
2019,TX,Total,Both,1,8–9,8,1.0249055048916488e-4,99308.3203125,10.1781644821167,,,71.114593505859375,FALSE,1.0249580291479666e-4
2019,TX,Total,Both,1,9–10,9,9.411339124199004e-5,99298.140625,9.345284461975096,,,70.121826171875,FALSE,9.411782011560373e-5
2019,TX,Total,Both,1,10–11,10,9.197679173666985e-5,99288.796875,9.132265090942383,,,69.12837982177734,FALSE,9.19810217963126e-5
2019,TX,Total,Both,1,11–12,11,1.0303559975000098e-4,99279.6640625,10.229339599609377,,,68.13469696044922,FALSE,1.030409081908881e-4
2019,TX,Total,Both,1,12–13,12,1.356264401692897e-4,99269.4375,13.463560104370115,,,67.14166259765625,FALSE,1.356356380586647e-4
2019,TX,Total,Both,1,13–14,13,1.946430274983868e-4,99255.9765625,19.31948471069336,,,66.15069580078125,FALSE,1.9466197229620007e-4
2019,TX,Total,Both,1,14–15,14,2.741107018664479e-4,99236.65625,27.20182991027832,,,65.163482666015625,FALSE,2.7414827535453436e-4
2019,TX,Total,Both,1,15–16,15,3.629644634202122e-4,99209.453125,36.00950622558594,,,64.18120574951172,FALSE,3.6303034697776024e-4
2019,TX,Total,Both,1,16–17,16,4.514017491601407e-4,99173.4453125,44.767066955566406,,,63.2043342590332,FALSE,4.5150365392970874e-4
2019,TX,Total,Both,1,17–18,17,5.385906551964581e-4,99128.6796875,53.3897819519043,,,62.23264694213867,FALSE,5.387357342124917e-4
2019,TX,Total,Both,1,18–19,18,6.203997181728482e-4,99075.2890625,61.46628189086914,,,61.26591110229492,FALSE,6.205922257938396e-4
2019,TX,Total,Both,1,19–20,19,6.967888912186027e-4,99013.8203125,68.991729736328125,,,60.30363845825195,FALSE,6.97031733202864e-4
2019,TX,Total,Both,1,20–21,20,7.784212939441205e-4,98944.828125,77.02075958251953,,,59.345340728759766,FALSE,7.7872438176456e-4
2019,TX,Total,Both,1,21–22,21,8.587881457060575e-4,98867.8046875,84.90650177001953,,,58.39118194580078,FALSE,8.59157062656412e-4
2019,TX,Total,Both,1,22–23,22,9.160377667285502e-4,98782.8984375,90.4888687133789,,,57.440940856933594,FALSE,9.164575215792347e-4
2019,TX,Total,Both,1,23–24,23,9.405028540641068e-4,98692.40625,92.8204879760742,,,56.4931526184082,FALSE,9.409453349506265e-4
2019,TX,Total,Both,1,24–25,24,9.416468674317001e-4,98599.5859375,92.84599304199219,,,55.545860290527344,FALSE,9.4209042568079e-4
2019,TX,Total,Both,1,25–26,25,9.347475133836268e-4,98506.7421875,92.07893371582033,,,54.59774398803711,FALSE,9.351845941205813e-4
2019,TX,Total,Both,1,26–27,26,9.34374111238867e-4,98414.6640625,91.95611572265624,,,53.64835739135742,FALSE,9.348108427640591e-4
2019,TX,Total,Both,1,27–28,27,9.442959562875332e-4,98322.7109375,92.84574127197264,,,52.69806289672851,FALSE,9.447420143194616e-4
2019,TX,Total,Both,1,28–29,28,9.709510486572981e-4,98229.8671875,95.37639617919922,,,51.74739837646485,FALSE,9.714226505779321e-4
2019,TX,Total,Both,1,29–30,29,0.0010119378566741943,98134.4921875,99.3060073852539,,,50.79720687866211,FALSE,0.0010124501249789246
2019,TX,Total,Both,1,30–31,30,0.0010570052545517683,98035.1875,103.62371063232422,,,49.84815216064453,FALSE,0.0010575641799994108
2019,TX,Total,Both,1,31–32,31,0.001102764392271638,97931.5625,107.99543762207033,,,48.90037536621094,FALSE,0.0011033727723740259
2019,TX,Total,Both,1,32–33,32,0.0011439131340011954,97823.5703125,111.90166473388672,,,47.953800201416016,FALSE,0.0011445677770576608
2019,TX,Total,Both,1,33–34,33,0.0012192053254693749,97711.671875,119.1305923461914,,,47.00814437866211,FALSE,0.0012199490096340482
2019,TX,Total,Both,1,34–35,34,0.0012874958338215947,97592.5390625,125.64998626708984,,,46.064918518066406,FALSE,0.0012883251904792694
2019,TX,Total,Both,1,35–36,35,0.0013658184325322509,97466.890625,133.1220703125,,,45.123661041259766,FALSE,0.0013667517999327733
2019,TX,Total,Both,1,36–37,36,0.0014485532883554697,97333.765625,140.99314880371094,,,44.1846923828125,FALSE,0.0014496032020980746
2019,TX,Total,Both,1,37–38,37,0.0015257371123880148,97192.7734375,148.29061889648438,,,43.24806213378906,FALSE,0.0015269019378648036
2019,TX,Total,Both,1,38–39,38,0.001595024485141039,97044.484375,154.788330078125,,,42.313385009765625,FALSE,0.0015962975519815295
2019,TX,Total,Both,1,39–40,39,0.0016644293209537864,96889.6953125,161.26605224609375,,,41.380184173583984,FALSE,0.0016658156371486732
2019,TX,Total,Both,1,40–41,40,0.001742165768519044,96728.4296875,168.51695251464844,,,40.448341369628906,FALSE,0.0017436846623839924
2019,TX,Total,Both,1,41–42,41,0.0018411347409710288,96559.9140625,177.77981567382812,,,39.51805877685547,FALSE,0.0018428311912349928
2019,TX,Total,Both,1,42–43,42,0.001969250850379467,96382.1328125,189.80059814453125,,,38.59002685546875,FALSE,0.001971191735880539
2019,TX,Total,Both,1,43–44,43,0.0021298194769769907,96192.3359375,204.872314453125,,,37.665184020996094,FALSE,0.0021320899603390893
2019,TX,Total,Both,1,44–45,44,0.0023147386964410543,95987.4609375,222.18589782714844,,,36.7445068359375,FALSE,0.002317420808251453
2019,TX,Total,Both,1,45–46,45,0.002521619899198413,95765.2734375,241.48361206054688,,,35.8286018371582,FALSE,0.002524803196188948
2019,TX,Total,Both,1,46–47,46,0.002741437638178468,95523.7890625,261.87249755859375,,,34.917911529541016,FALSE,0.002745200536215633
2019,TX,Total,Both,1,47–48,47,0.0029678153805434704,95261.9140625,282.71978759765625,,,34.01252365112305,FALSE,0.0029722258893979726
2019,TX,Total,Both,1,48–49,48,0.003204767592251301,94979.1953125,304.3862609863281,,,33.112281799316406,FALSE,0.0032099111017878093
2019,TX,Total,Both,1,49–50,49,0.003467916045337915,94674.8125,328.3243103027344,,,32.21712875366211,FALSE,0.00347393971097002
2019,TX,Total,Both,1,50–51,50,0.0037597368936985727,94346.484375,354.71795654296875,,,31.327505111694336,FALSE,0.0037668180160319344
2019,TX,Total,Both,1,51–52,51,0.004100552760064602,93991.765625,385.4181823730469,,,30.44384765625,FALSE,0.0041089772991671734
2019,TX,Total,Both,1,52–53,52,0.004512584302574396,93606.34375,422.4065246582031,,,29.567140579223633,FALSE,0.0045227890359782015
2019,TX,Total,Both,1,53–54,53,0.0049920352175831795,93183.9375,465.177490234375,,,28.698902130126953,FALSE,0.0050045266041107055
2019,TX,Total,Both,1,54–55,54,0.005510381888598204,92718.7578125,510.915771484375,,,27.84037971496582,FALSE,0.005525605988178598
2019,TX,Total,Both,1,55–56,55,0.006028069648891687,92207.84375,555.8353271484375,,,26.991870880126953,FALSE,0.006046293387721095
2019,TX,Total,Both,1,56–57,56,0.006553906016051769,91652.0078125,600.67864990234375,,,26.15253448486328,FALSE,0.006575453468073106
2019,TX,Total,Both,1,57–58,57,0.007128696423023939,91051.328125,649.0772705078125,,,25.321765899658203,FALSE,0.007154196470418079
2019,TX,Total,Both,1,58–59,58,0.007781392429023981,90402.25,703.45538330078125,,,24.499984741210938,FALSE,0.007811785714130527
2019,TX,Total,Both,1,59–60,59,0.008511010557413101,89698.796875,763.42742919921875,,,23.688201904296875,FALSE,0.00854738399512348
2019,TX,Total,Both,1,60–61,60,0.009308592416346071,88935.3671875,827.86309814453125,,,22.887250900268555,FALSE,0.009352119952780678
2019,TX,Total,Both,1,61–62,61,0.010126091539859772,88107.5078125,892.1846923828125,,,22.09760284423828,FALSE,0.010177621302342545
2019,TX,Total,Both,1,62–63,62,0.010936050675809383,87215.3203125,953.7911376953124,,,21.318538665771484,FALSE,0.010996178056039922
2019,TX,Total,Both,1,63–64,63,0.01171697024255991,86261.53125,1010.7238159179688,,,20.548728942871097,FALSE,0.011786018456325422
2019,TX,Total,Both,1,64–65,64,0.012498240917921066,85250.8046875,1065.485107421875,,,19.786426544189453,FALSE,0.01257683507529909
2019,TX,Total,Both,1,65–66,65,0.013337193988263609,84185.3203125,1122.7958984375,,,19.030523300170895,FALSE,0.013426731449247073
2019,TX,Total,Both,1,66–67,66,0.01442077849060297,83062.5234375,1197.8262939453125,,,18.281009674072266,FALSE,0.014525513093998422
2019,TX,Total,Both,1,67–68,67,0.015536905266344547,81864.6953125,1271.924072265625,,,17.54117774963379,FALSE,0.015658547954432816
2019,TX,Total,Both,1,68–69,68,0.016725318506360054,80592.7734375,1347.9398193359375,,,16.810121536254883,FALSE,0.016866366179559066
2019,TX,Total,Both,1,69–70,69,0.01800580695271492,79244.8359375,1426.8671875,,,16.087554931640625,FALSE,0.01816938416457343
2019,TX,Total,Both,1,70–71,70,0.019391575828194615,77817.96875,1509.0130615234375,,,15.373366355895996,FALSE,0.01958143325206065
2019,TX,Total,Both,1,71–72,71,0.020957618951797485,76308.953125,1599.25390625,,,14.667489051818848,FALSE,0.02117955547844029
2019,TX,Total,Both,1,72–73,72,0.02277827449142933,74709.703125,1701.7581787109375,,,13.970760345458984,FALSE,0.02304068804986494
2019,TX,Total,Both,1,73–74,73,0.024913357570767403,73007.9453125,1818.873046875,,,13.284753799438477,FALSE,0.025227609802601407
2019,TX,Total,Both,1,74–75,74,0.027413679286837574,71189.0703125,1951.5543212890625,,,12.611403465270996,FALSE,0.027794656182069156
2019,TX,Total,Both,1,75–76,75,0.03026576340198517,69237.515625,2095.5263671875,,,11.95277976989746,FALSE,0.03073080910068157
2019,TX,Total,Both,1,76–77,76,0.03348511829972267,67141.9921875,2248.257568359375,,,11.310224533081056,FALSE,0.034055291024058715
2019,TX,Total,Both,1,77–78,77,0.03713920712471008,64893.734375,2410.101806640625,,,10.684746742248535,FALSE,0.037841916512384804
2019,TX,Total,Both,1,78–79,78,0.04123369604349136,62483.6328125,2576.43115234375,,,10.077589988708496,FALSE,0.042101700402139335
2019,TX,Total,Both,1,79–80,79,0.04581598564982414,59907.203125,2744.70751953125,,,9.489494323730469,FALSE,0.0468901447493002
2019,TX,Total,Both,1,80–81,80,0.050908904522657394,57162.49609375,2910.080078125,,,8.92113208770752,FALSE,0.05223860971997262
2019,TX,Total,Both,1,81–82,81,0.05662594735622406,54252.4140625,3072.09423828125,,,8.372838973999023,FALSE,0.05827591171055293
2019,TX,Total,Both,1,82–83,82,0.0630355179309845,51180.3203125,3226.177978515625,,,7.845405578613281,FALSE,0.0650869115200828
2019,TX,Total,Both,1,83–84,83,0.07021256536245346,47954.140625,3366.983154296875,,,7.3395771980285645,FALSE,0.07276714948207838
2019,TX,Total,Both,1,84–85,84,0.07830729335546492,44587.15625,3491.49951171875,,,6.8560662269592285,FALSE,0.08149824692023437
2019,TX,Total,Both,1,85–86,85,0.08746305853128433,41095.65625,3594.351806640625,,,6.3960795402526855,FALSE,0.09146286969402835
2019,TX,Total,Both,1,86–87,86,0.0975119173526764,37501.3046875,3656.82421875,,,5.96119499206543,FALSE,0.10250988507322263
