year,population,sex,age_min,age_max,centered_age,mortality_at_center,beta,beta_se,beta_ci_low,beta_ci_high,doubling_time,doubling_ci_low,doubling_ci_high,r_squared,rmse_log,n_ages,age_center
2021,Hispanic,Female,40,54,47,0.0024817501809192054,0.08014356904056778,0.0016187086050256623,0.07664656170632374,0.08364057637481183,8.648818474868294,8.287211908413928,9.043421715585673,0.9947247110591928,0.02521585727891905,15,47
2021,American Indian or Alaska Native non-Hispanic,Both,40,54,47,0.014050174061525368,0.054264525576772825,0.004522342653379788,0.04449459825462636,0.06403445289891929,12.773486420318715,10.824597528054207,15.57823213940076,0.9171874136477173,0.07044797720846423,15,47
2021,American Indian or Alaska Native non-Hispanic,Male,40,54,47,0.0172757383075744,0.052031441774564036,0.004750239586976685,0.04176917306017085,0.062293710488957224,13.321698513816612,11.12708129150244,16.594706808330336,0.9022392799400303,0.07399810138402055,15,47
2021,American Indian or Alaska Native non-Hispanic,Female,40,54,47,0.010896532878278856,0.0583141911860785,0.004287047295996855,0.04905258857903333,0.06757579379312367,11.88642363825535,10.257329461522035,14.130695252568565,0.9343519422194821,0.06678260214853105,15,47
2021,Asian non-Hispanic,Both,40,54,47,0.001660834366314795,0.09115691385228517,0.0012801513948479631,0.08839131490332851,0.09392251280124182,7.603890382721301,7.37998973714405,7.841801893297141,0.997442740700526,0.01994189365996706,15,47
2021,Asian non-Hispanic,Male,40,54,47,0.0023140416456096094,0.09079338161800321,0.0013856862623141141,0.08779978844920872,0.0937869747867977,7.634335985812679,7.39065506842128,7.894633834578359,0.9969810792819447,0.021585890700394177,15,47
2021,Asian non-Hispanic,Female,40,54,47,0.001090001016391567,0.09293342525490977,0.0012377911867695963,0.09025933997176686,0.09560751053805269,7.458534737729637,7.249923951153044,7.679506417582512,0.9976991207605768,0.01928201642332725,15,47
2021,Black non-Hispanic,Both,40,54,47,0.007034485140063526,0.059051679330878785,0.001181261380273172,0.05649971926984665,0.06160363939191092,11.737975759776418,11.251724531245168,12.268152647793265,0.9948249147159437,0.01840140855592412,15,47
2021,Black non-Hispanic,Male,40,54,47,0.008987402757852933,0.05750313021025423,0.0012788157354407428,0.05474041677801664,0.06026584364249182,12.054077369797515,11.501493029315629,12.662438858856264,0.9936115872164354,0.019921087075705293,15,47
2021,Black non-Hispanic,Female,40,54,47,0.005273311296068903,0.06207241194458639,0.0010085230664063356,0.0598936303226024,0.06425119356657039,11.166751199852445,10.788082556657542,11.57296989390153,0.996579969843775,0.015710532226766525,15,47
2021,White non-Hispanic,Both,40,54,47,0.004375473632478865,0.06360264962685083,0.0012877693829884559,0.060820593015090144,0.06638470623861152,10.898086551842686,10.441368499372649,11.396587014335246,0.9946989635320724,0.02006056486558539,15,47
2021,White non-Hispanic,Male,40,54,47,0.005440179198813348,0.06191723117594005,0.0016507572058101214,0.05835098704907776,0.06548347530280234,11.194737997736729,10.585070162430466,11.878928114394261,0.9908442882472074,0.025715102752045544,15,47
2021,White non-Hispanic,Female,40,54,47,0.0032849922120896297,0.06675646808856359,7.121355961907783e-4,0.06521799266740158,0.06829494350972559,10.383221287866368,10.149319187316367,10.628158767394975,0.9985227975344976,0.011093478777485035,15,47
2022,Total,Both,40,54,47,0.0038171806785168468,0.0612958045321898,0.001762447927560213,0.057488267270840915,0.06510334179353869,11.308232037250372,10.646875589860091,12.057193814772045,0.9893666112533271,0.027454994224967638,15,47
2022,Total,Male,40,54,47,0.004817028650723172,0.058207536335655105,0.001978116684867243,0.05393407505084183,0.06248099762046838,11.90820337357857,11.093727804577734,12.851748730399823,0.9852083436021518,0.030814630781474166,15,47
2022,Total,Female,40,54,47,0.0028047209347627656,0.06724113992094391,0.0013072474927316234,0.06441700341140694,0.07006527643048088,10.308379384628005,9.892877269208942,10.760313952095498,0.9951105480506292,0.020363990221960167,15,47
2022,Hispanic,Both,40,54,47,0.002988922517863023,0.058881528694993225,0.0013393561837008682,0.055988025575886245,0.061775031814100205,11.77189512436834,11.220507059321884,12.380275486236833,0.9933186234094503,0.020864171765679434,15,47
2022,Hispanic,Male,40,54,47,0.003963385312952044,0.05019705047358099,0.0017313851498759452,0.04645662026352386,0.053937480683638114,13.808524086983017,12.850937266156201,14.92031010065062,0.9847696810088565,0.026971105669398445,15,47
2022,Hispanic,Female,40,54,47,0.0019405441381547001,0.07858060734589288,7.66600806931046e-4,0.07692446699057996,0.0802367477012058,8.820842749520612,8.63877463155861,9.01075051511019,0.9987642968798477,0.011941924863722442,15,47
2022,American Indian or Alaska Native non-Hispanic,Both,40,54,47,0.012105449001385112,0.047416609137581125,0.003567062046417653,0.0397104400968424,0.05512277817831985,14.61823595501635,12.574605334978646,17.455036480823622,0.9314712004003436,0.05556684333934856,15,47
2022,American Indian or Alaska Native non-Hispanic,Male,40,54,47,0.014855133709247296,0.04113854161959596,0.003630563158065524,0.03329518676760263,0.048981896471589285,16.849094626868617,14.151089085780658,20.818239747325926,0.9080593065182018,0.05655604853872418,15,47
2022,American Indian or Alaska Native non-Hispanic,Female,40,54,47,0.009365298204920502,0.05787396497840221,0.0036340967720009123,0.050022976217618836,0.06572495373918559,11.976839340774708,10.54617981642925,13.856576177005008,0.9512403993080634,0.05661109433535299,15,47
2022,Asian non-Hispanic,Both,40,54,47,0.0014678104982537665,0.08611591073233857,8.905885933072232e-4,0.08419191104955435,0.08803991041512278,8.049002497510045,7.873101838605257,8.232942712892775,0.9986115590948386,0.013873377081795518,15,47
2022,Asian non-Hispanic,Male,40,54,47,0.0019740180178011075,0.08987319597204559,0.0015028828667471318,0.08662641493239014,0.09311997701170104,7.712501742739223,7.4435926941095305,8.001568356498769,0.9963779257834122,0.02341155150295108,15,47
2022,Asian non-Hispanic,Female,40,54,47,0.0010174580718263463,0.08110643514423833,0.001991488080303348,0.07680408671583172,0.08540878357264495,8.546142847078212,8.11564281290091,9.024873677940187,0.9922232604871681,0.03102292719621489,15,47
2022,Black non-Hispanic,Both,40,54,47,0.006053548289644914,0.0541831673040319,0.0014719276264214742,0.05100326099532927,0.05736307361273453,12.792666339908973,12.083508377522984,13.590252211979577,0.9904974351069729,0.022929338138752614,15,47
2022,Black non-Hispanic,Male,40,54,47,0.007823064199801255,0.05216415596887053,0.0015531253727208143,0.048808832594087394,0.055519479343653665,13.287805921245763,12.484756499057077,14.201265298115567,0.9886070623488679,0.024194217299644934,15,47
2022,Black non-Hispanic,Female,40,54,47,0.0044478940209830104,0.0582988895122864,0.0012253385449302544,0.055651706526263355,0.060946072498309446,11.889543460581107,11.373123027397249,12.455093002994127,0.9942898438937154,0.019088032133386838,15,47
2022,White non-Hispanic,Both,40,54,47,0.003888087360575166,0.061879805983440214,0.0017146048046532364,0.05817562750524685,0.06558398446163358,11.201508626989552,10.568848267604634,11.914734920520289,0.9901176475299572,0.026709705446459554,15,47
2022,White non-Hispanic,Male,40,54,47,0.0048113348244818045,0.058866820657219945,0.002229473842615253,0.0540503352472303,0.0636833060672096,11.77483636488752,10.88428386284495,12.824105112196584,0.9816944290010632,0.034730212743619884,15,47
2022,White non-Hispanic,Female,40,54,47,0.002930632846147553,0.06729770240567672,9.449852308879222e-4,0.0652561859320462,0.06933921887930723,10.299715380795478,9.996466527355125,10.621938298412758,0.9974432919809747,0.014720754951678556,15,47
2023,Total,Both,40,54,47,0.003506571932324388,0.05863616153733292,0.002022225691611022,0.05426740853688268,0.06300491453778316,11.821155450610917,11.001477990169715,12.772807827903739,0.9847732306619857,0.03150175038738271,15,47
2023,Total,Male,40,54,47,0.004470502650884952,0.055251071355837095,0.002069015902644538,0.05078123425004076,0.05972090846163343,12.545407058187598,11.606440665671464,13.649671789129247,0.9820962641651299,0.0322306371553955,15,47
2023,Total,Female,40,54,47,0.0025410667565616283,0.06530383504588147,0.0018606043294521544,0.061284243770454064,0.06932342632130888,10.614187973385494,9.998743820700092,11.310365240961342,0.989557248153165,0.028984051285290226,15,47
2023,Hispanic,Both,40,54,47,0.002707558444853706,0.05410344810088516,0.0016003494393344074,0.050646103332759304,0.057560792869011015,12.811515807041605,12.042001960211266,13.686091030651879,0.9887536599250691,0.02492986256659504,15,47
2023,Hispanic,Male,40,54,47,0.0036151238370830167,0.04634732564318618,0.0022432513851640503,0.041501075662111024,0.051193575624261335,14.955494647010973,13.539729782645878,16.701908793963224,0.970445670583892,0.03494483602138964,15,47
2023,Hispanic,Female,40,54,47,0.0017426653456718243,0.07257975763357771,5.498970417092376e-4,0.07139177730038747,0.07376773796676796,9.55014460174049,9.396345877817279,9.709061838360807,0.9992543223484672,0.008566165200326527,15,47
2023,American Indian or Alaska Native non-Hispanic,Both,40,54,47,0.010542416523244344,0.047273472658050146,0.001105338185818832,0.0448855346866157,0.04966141062948459,14.662497624699252,13.957460566946024,15.44255149012702,0.9929429533983984,0.01721869510794693,15,47
2023,American Indian or Alaska Native non-Hispanic,Male,40,54,47,0.013070217194923264,0.04893861497718629,0.002537427061128867,0.04345683708626299,0.05442039286810959,14.163604361976114,12.736901445011991,15.95024458830332,0.9662317583988194,0.03952743466640071,15,47
2023,American Indian or Alaska Native non-Hispanic,Female,40,54,47,0.00806005069482462,0.04539325518184447,0.001330990085187824,0.04251782591974195,0.04826868444394699,15.26982759406021,14.360183803328571,16.302507608652256,0.9889469198237343,0.020733846674782078,15,47
2023,Asian non-Hispanic,Both,40,54,47,0.0013660353776243498,0.07769913379545063,0.0021418911534995103,0.07307185928187535,0.0823264083090259,8.920912585521382,8.419499827541385,9.485829255912648,0.9902178003775527,0.03336587046361361,15,47
2023,Asian non-Hispanic,Male,40,54,47,0.0018766293956111752,0.07332062384830826,8.507962146100202e-4,0.07148259037322759,0.07515865732338893,9.453645429885938,9.222452944808555,9.69672723023689,0.9982526390968048,0.013253500879925655,15,47
2023,Asian non-Hispanic,Female,40,54,47,9.152262356028621e-4,0.08656450703872766,0.004041443480404306,0.0778334992167963,0.09529551486065901,8.007290797021945,7.273660062317353,8.905512247743907,0.9724449208162564,0.06295664438076996,15,47
2023,Black non-Hispanic,Both,40,54,47,0.005627389910122791,0.05155542267643653,0.001372879740937742,0.04858949631502187,0.054521349037851184,13.444699792496301,12.713316761086215,14.265370772029442,0.9908657173936322,0.021386393759274928,15,47
2023,Black non-Hispanic,Male,40,54,47,0.007369710821366541,0.04997055283458777,0.0013693226821918163,0.04701231103139701,0.052928794637778526,13.871112910325348,13.095842920730405,14.743950368596629,0.990332643311849,0.021330982744969133,15,47
2023,Black non-Hispanic,Female,40,54,47,0.004061720168889813,0.0553332078073793,0.0012760807167307216,0.052576403023837676,0.05809001259092092,12.526784692708642,11.932295237069368,13.18361737766044,0.9931334975629242,0.019878481605373602,15,47
2023,White non-Hispanic,Both,40,54,47,0.0035799134453944705,0.060161345810514084,0.00199308508980005,0.05585554725284673,0.06446714436818145,11.521470658969328,10.751944844978377,12.409639053793684,0.9859328127776342,0.03104780502995031,15,47
2023,White non-Hispanic,Male,40,54,47,0.00447408006046911,0.05645528905418855,0.0022035196831645372,0.05169487419678106,0.06121570391159604,12.277807662885735,11.323028835230676,13.40843151917577,0.9805799230207147,0.03432590502667094,15,47
2023,White non-Hispanic,Female,40,54,47,0.0026636951682455453,0.06678115020876693,0.00163632892471298,0.06324607648815354,0.07031622392938032,10.379383679272866,9.857571152513591,10.959528543873814,0.99225537776887,0.02549034242409271,15,47
2005,Total,Both,45,59,52,0.005106361337857521,0.07287365913442792,8.054977375857825e-4,0.07113348706929591,0.07461383119955993,9.511628602062054,9.289794792952991,9.744316061501442,0.9984142248482415,0.012547851989168407,15,52
2005,Total,Male,45,59,52,0.00646686043040263,0.07306296404830333,0.001284066837600378,0.07028890629954818,0.07583702179705848,9.486984131956273,9.139957821851473,9.86140227600043,0.9960007027600769,0.02000288749500453,15,52
2005,Total,Female,45,59,52,0.0038026263633016383,0.07362528581168244,6.142554443124728e-4,0.07229826760272814,0.07495230402063674,9.414526176955915,9.247843540194575,9.587327657264497,0.9990959455457198,0.009568725074107309,15,52
2006,Total,Both,45,59,52,0.005052199594381401,0.07358496659045428,7.923237983857558e-4,0.07187325509065215,0.07529667809025642,9.41968465403724,9.205547948995644,9.644020987858335,0.9984950693606409,0.012342631500664385,15,52
2006,Total,Male,45,59,52,0.00638750837532962,0.07420318957719546,0.001363916571125474,0.07125662696690578,0.07714975218748514,9.34120466396996,8.984438198524561,9.727476728331085,0.9956270901725464,0.021246767633824586,15,52
2006,Total,Female,45,59,52,0.003772645583481838,0.073690074056891125,4.3583778719750093e-4,0.07274850376212755,0.0746316443516547,9.406248934216205,9.287577495866566,9.527992257083282,0.9995454541713711,0.006789377287926286,15,52
2007,Total,Both,45,59,52,0.004970508790419012,0.07513336078324297,8.080900219310545e-4,0.07338758842826279,0.07687913313822314,9.225558038853737,9.016063946945351,9.445019183829764,0.9984984334076238,0.012588233977547174,15,52
2007,Total,Male,45,59,52,0.006281055269931637,0.0768704497153397,0.0011514090928985794,0.07438298160027536,0.07935791783040404,9.01708241758375,8.73444263042878,9.318625922860013,0.9970918354348649,0.017936376730214466,15,52
2007,Total,Female,45,59,52,0.003715330229503694,0.07353207304032273,4.796392280651978e-4,0.07249587548560067,0.0745682705950448,9.42646048044701,9.295470781724234,9.56119470131263,0.9994471860766886,0.0074717057058402364,15,52
2008,Total,Both,45,59,52,0.004949856757194744,0.07554094314125444,8.785664083944654e-4,0.07364291580993795,0.07743897047257092,9.175781393989555,8.950883209448914,9.412272354191693,0.998244645953711,0.013686098347377431,15,52
2008,Total,Male,45,59,52,0.006243154522236039,0.0786187135963902,0.0011166761359626186,0.07620628147283658,0.08103114571994381,8.816567313965455,8.554083425595008,9.095669899692124,0.9973841765446967,0.017395314996031534,15,52
2008,Total,Female,45,59,52,0.003711090880556124,0.0718303089569261,7.726665096458574e-4,0.07016106444758868,0.07349955346626352,9.649786985819583,9.430631178978544,9.879370930549895,0.9984980368551183,0.012036414936536144,15,52
2009,Total,Both,45,59,52,0.004921361023014947,0.07676092923904922,0.0012299067328051048,0.07410387728312451,0.07941798119497392,9.029947753776447,8.727836821465464,9.353723529359698,0.9966737088111,0.019159194276540878,15,52
2009,Total,Male,45,59,52,0.006173946719907485,0.08050771383422316,0.0013595364387059257,0.07757061392472382,0.08344481374372249,8.609698966079623,8.306653816602118,8.935692854417654,0.9963064582391759,0.021178534973782387,15,52
2009,Total,Female,45,59,52,0.003721263493595259,0.07204772552376364,0.0011509466072589685,0.06956125654817917,0.0745341944993481,9.620667072013582,9.299720553980197,9.964558073787254,0.9966934525336799,0.017929172239025775,15,52
2010,Total,Both,45,59,52,0.004817114549902324,0.07959070852286004,0.001013786855809175,0.07740055517523593,0.08178086187048415,8.708895716902175,8.475664901376048,8.955325694895217,0.9978952676034694,0.015792530284919913,15,52
