year,population,sex,window,age_min,age_max,centered_age,mortality_at_center,beta,beta_se,beta_ci_low,beta_ci_high,doubling_time,doubling_ci_low,doubling_ci_high,r_squared,rmse_log,n_ages
2023,American Indian or Alaska Native non-Hispanic,Male,30–49,30,49,50,0.014838992229523713,0.04021333180616256,0.0020958806785432065,0.03581004989489579,0.044616613717429324,17.23675083430224,15.535629506754113,19.35621934608763,0.9533841685834931,0.05127416910576322,20
2023,American Indian or Alaska Native non-Hispanic,Female,30–49,30,49,50,0.009184083988933731,0.04683429606192354,8.965797993020563e-4,0.044950651800734966,0.048717940323112115,14.799991434556365,14.227760368414254,15.420180860394375,0.993446596082779,0.02193416100299108,20
2023,Asian non-Hispanic,Both,30–49,30,49,50,0.0015292645232824632,0.06035962563704131,0.0024896976019885757,0.05512896507148825,0.06559028620259437,11.483622922514895,10.567832840658172,12.573194139616255,0.9702852512796577,0.06090860857370308,20
2023,Asian non-Hispanic,Male,30–49,30,49,50,0.002160694811570113,0.061998041577158415,0.0023273856216366627,0.05710838582852186,0.06688769732579497,11.18014638732262,10.362850094596332,12.137397520589072,0.9752614458854807,0.05693776614280669,20
2023,Asian non-Hispanic,Female,30–49,30,49,50,0.0010907556038567054,0.07590171438844674,0.0016794785226531593,0.07237326094409326,0.07943016783280023,9.132167647921422,8.726497746032889,9.577393246041327,0.9912641006578392,0.0410871986471439,20
2023,Black non-Hispanic,Both,30–49,30,49,50,0.0064393318589232576,0.049536582123788885,5.413103802215088e-4,0.04839933121537026,0.05067383303220751,13.992632330341502,13.678601737496187,14.321420630287992,0.9978552302431389,0.013242757690516329,20
2023,Black non-Hispanic,Male,30–49,30,49,50,0.008302915475170774,0.04564837118654591,3.94159774680475e-4,0.04482027222854326,0.04647647014454856,15.184488789914123,14.913937706632131,15.465037272096769,0.9986597553436819,0.009642827069575264,20
2023,Black non-Hispanic,Female,30–49,30,49,50,0.00487195519260038,0.06021555744628203,9.8450639648559e-4,0.05814718625914717,0.062283928633416884,11.511097961324996,11.128828829016006,11.920562715980187,0.9952114115440017,0.02408522010622995,20
2023,White non-Hispanic,Both,30–49,30,49,50,0.004036617824731322,0.05046804139814744,5.602179685921546e-4,0.04929106712059312,0.051645015675701754,13.734378457282258,13.421376128772504,14.06232855263866,0.997786948647556,0.013705317841685102,20
2023,White non-Hispanic,Male,30–49,30,49,50,0.00494627875266321,0.04499405284502461,6.049343547797904e-4,0.04372313292616876,0.04626497276388047,15.405306629020254,14.98211582437356,15.853099587589007,0.9967568427912186,0.014799271123785644,20
2023,White non-Hispanic,Female,30–49,30,49,50,0.0031266378926112087,0.061069466152127445,6.042102155016442e-4,0.05980006759344125,0.06233886471081364,11.350143111342696,11.119021557024093,11.591076874233638,0.9982411214945961,0.014781555592465606,20
2005,Total,Both,50–69,50,69,50,0.0043284784188513305,0.07932986552590504,9.519799797349842e-4,0.0773298298046116,0.08132990124719848,8.737531268518275,8.522661037705634,8.963516178831796,0.9974145841111715,0.02328948540150701,20
2005,Total,Male,50–69,50,69,50,0.0055717430911186834,0.07628652617175645,9.468936795613064e-4,0.07429717637060117,0.07827587597291173,9.086102295434827,8.855182672114928,9.329387931278347,0.9972344816202663,0.023165052833423457,20
2005,Total,Female,50–69,50,69,50,0.0031291244132985114,0.08559827984788504,0.0010231780607765696,0.08344866250890846,0.08774789718686161,8.097676516300597,7.899302465150463,8.306270702492675,0.9974347519590147,0.025031293742366154,20
2006,Total,Both,50–69,50,69,50,0.004312370487597726,0.07788841447469678,7.85534421202503e-4,0.07623806789582446,0.07953876105356911,8.899233412757741,8.714583573826513,9.091877584136792,0.9981724771763361,0.01921751804073642,20
2006,Total,Male,50–69,50,69,50,0.005540151904434185,0.07505124968825895,7.925911118935279e-4,0.07338607755238269,0.07671642182413521,9.235651417385812,9.035186523022626,9.445213638311431,0.9979965243274119,0.01939015475403929,20
2006,Total,Female,50–69,50,69,50,0.0031271212623079836,0.0838169015602012,8.628800428001821e-4,0.08200405786019817,0.08562974526020424,8.269778143279309,8.094700952965232,8.45259611105628,0.9980959320847447,0.021109721409940784,20
2007,Total,Both,50–69,50,69,50,0.004255869383538203,0.07704842760251408,7.350240200192617e-4,0.07550419943874905,0.07859265576627912,8.996253423052698,8.819490495667234,9.180246737431395,0.9983645504178339,0.01798181847139376,20
2007,Total,Male,50–69,50,69,50,0.005465217413408696,0.07443150275019968,6.389536498469748e-4,0.0730891109445437,0.07577389455585565,9.312551204108072,9.147572321876655,9.483590258552605,0.9986752865561064,0.01563152799126442,20
2007,Total,Female,50–69,50,69,50,0.0030903270632059365,0.08254345612611735,0.001029531623547287,0.08038049044708172,0.08470642180515299,8.39736077322583,8.182935434982317,8.623326091998367,0.9972076350095552,0.02518672895166265,20
2008,Total,Both,50–69,50,69,50,0.004248119958825027,0.07683168888329883,6.75999645676868e-4,0.07541146632850117,0.0782519114380965,9.021631447055396,8.857894559013808,9.191535641814934,0.9986085104630293,0.01653783085207119,20
2008,Total,Male,50–69,50,69,50,0.0054528331300850155,0.07426204157657942,5.157717106256765e-4,0.07317844542199312,0.07534563773116573,9.333801843370656,9.19956617837789,9.472012920783177,0.999132485281712,0.012617973046524525,20
2008,Total,Female,50–69,50,69,50,0.003087092001685423,0.08219524770200093,0.001215336555997009,0.07964192034519618,0.08474857505880568,8.432934992457861,8.178865309286694,8.703295670867815,0.9960801765434405,0.029732309062517982,20
2009,Total,Both,50–69,50,69,50,0.004279892836147542,0.07458672489373824,6.837743278690968e-4,0.07315016833776705,0.07602328144970943,9.29317088996003,9.117564611026069,9.475674442188222,0.9984895076923881,0.016728032695882737,20
2009,Total,Male,50–69,50,69,50,0.005451379910980315,0.07277970210710412,5.904005951370418e-4,0.07153931648420928,0.07402008772999896,9.523907909651726,9.364311794499882,9.689038344571578,0.9988168729025841,0.014443713454260876,20
2009,Total,Female,50–69,50,69,50,0.00314832220472474,0.07876756349619086,0.0012533934754345908,0.07613428151855602,0.08140084547382571,8.799906329379674,8.515233183699861,9.104271646551314,0.9954629076083072,0.03066334342094496,20
2010,Total,Both,50–69,50,69,50,0.004180331634517966,0.07578277280504052,6.015151682178473e-4,0.07451903633059234,0.0770465092794887,9.146500647886588,8.9964774139933,9.301612241533874,0.9988672541899248,0.014715623255958031,20
2010,Total,Male,50–69,50,69,50,0.005302974306624859,0.07430520140951716,6.912098031386918e-4,0.07285302349967242,0.0757573793193619,9.328380347693473,9.14956650807471,9.514322772932848,0.9984448298063111,0.01690993609346543,20
2010,Total,Female,50–69,50,69,50,0.0030946906748223315,0.07940848472244057,0.0012543562969126699,0.0767731799319416,0.08204378951293953,8.72888058477288,8.448502740730005,9.028506845416732,0.9955286949658994,0.030686898135576905,20
2011,Total,Both,50–69,50,69,50,0.004215109882036238,0.07436164299653421,6.680264977402542e-4,0.07295817140396668,0.07576511458910173,9.321299969021004,9.148632379415018,9.50061065431609,0.9985494539897503,0.016342773690758285,20
2011,Total,Male,50–69,50,69,50,0.005337584092695331,0.07287814215234827,6.993101392194663e-4,0.07140894606789806,0.07434733823679847,9.511043504799481,9.323093428741874,9.706727500233336,0.9983453795718303,0.017108104818560906,20
2011,Total,Female,50–69,50,69,50,0.0031300646011499203,0.07793061036271648,0.0012824973440573972,0.0752361834260357,0.08062503729939725,8.89441488182621,8.597170355233153,9.212949793517565,0.99514870948596,0.03137534801962036,20
2012,Total,Both,50–69,50,69,50,0.004233101175123292,0.07352853723358706,4.1541081113195014e-4,0.07265579150472554,0.07440128296244858,9.426913775775795,9.31633371039834,9.54015042991945,0.9994257952287777,0.010162717943059075,20
2012,Total,Male,50–69,50,69,50,0.00534825086746128,0.07246825565604366,7.748548415565517e-4,0.07084034604143002,0.0740961652706573,9.564838759881736,9.354697075456311,9.784638547002121,0.9979463577575104,0.018956250031373606,20
2012,Total,Female,50–69,50,69,50,0.003154859033867298,0.07643868593408269,8.563833946001991e-4,0.0746394911854707,0.07823788068269469,9.068015391547736,8.859483085579814,9.286601094821947,0.9977457481161748,0.020950785721551252,20
2013,Total,Both,50–69,50,69,50,0.004245466226148854,0.07349751918846834,4.690325989808169e-4,0.072512118263678,0.07448292011325867,9.430892201715281,9.306122524545845,9.559052985315272,0.9992674876375616,0.011474535283646994,20
2013,Total,Male,50–69,50,69,50,0.005338055453982286,0.07286758400263603,9.309924527652714e-4,0.07091164143932341,0.07482352656594865,9.512421607595364,9.263759840950732,9.774800956385235,0.9970703086492004,0.022776041092404067,20
2013,Total,Female,50–69,50,69,50,0.003187900787476332,0.07573015152155307,8.288051834482214e-4,0.07398889644458069,0.07747140659852546,9.15285611653204,8.947135607747416,9.368259480382003,0.9978486827527343,0.02027610520337222,20
2014,Total,Both,50–69,50,69,50,0.004278594450318812,0.07293239527410592,7.394466869320479e-4,0.07137887543194717,0.07448591511626466,9.503968407384008,9.305748334809548,9.710816769883044,0.9981531039711473,0.0180900157430735,20
2014,Total,Male,50–69,50,69,50,0.005331509157114818,0.07306554374793538,0.0012138972019327715,0.0705152403618079,0.07561584713406286,9.486649178321233,9.166691994219576,9.829749951974412,0.9950562249034413,0.029697096330968745,20
2014,Total,Female,50–69,50,69,50,0.0032564210137584182,0.0740651438895445,6.046871010735963e-4,0.07279474343144951,0.07533554434763948,9.358615188727047,9.200798727376077,9.52194001772503,0.9988016451955586,0.01479322224491901,20
2015,Total,Both,50–69,50,69,50,0.004282481953397224,0.07328339202167647,7.125442646228922e-4,0.0717863920714829,0.07478039197187004,9.458448380158488,9.269103334209385,9.655690452721577,0.9983011827503309,0.017431867898610766,20
2015,Total,Male,50–69,50,69,50,0.005329010747709561,0.07366426980590761,0.0011229386842864465,0.07130506317425093,0.07602347643756428,9.409543899454459,9.117541225955453,9.720869033746942,0.9958345874513094,0.027471863538303783,20
2015,Total,Female,50–69,50,69,50,0.0032646454946113753,0.07409517684414313,6.508584341870528e-4,0.07272777401468278,0.07546257967360348,9.354821866718241,9.185309905359695,9.530708040369943,0.9986130431954316,0.01592276972638318,20
2016,Total,Both,50–69,50,69,50,0.0043047787456795186,0.07321062508543721,8.487883604425967e-4,0.07142738691148331,0.07499386325939111,9.46784950614803,9.242718676359774,9.704221455265202,0.9975863538247671,0.020764978833903606,20
2016,Total,Male,50–69,50,69,50,0.005337207325772138,0.07389111180323463,0.0012159431587966303,0.07133651002123848,0.07644571358523078,9.380657072879533,9.067181769284453,9.716583841199686,0.9951493169392123,0.029747149150909574,20
2016,Total,Female,50–69,50,69,50,0.0032971077577351785,0.07368156795464127,5.688189637694058e-4,0.07248652365675105,0.07487661225253149,9.407334830152502,9.257192061817818,9.562428236208964,0.9989283887208089,0.013915734820910637,20
2017,Total,Both,50–69,50,69,50,0.0042469068583665575,0.07442442040764796,9.243422991393056e-4,0.07248244929865912,0.07636639151663681,9.31343740083351,9.076599886337954,9.562965756080875,0.9972311268286315,0.022613350007416315,20
2017,Total,Male,50–69,50,69,50,0.005280041782238757,0.07492247852498862,0.001147173537902575,0.07251235635522782,0.07733260069474943,9.251524965618461,8.963195008738497,9.559021598530254,0.9957977911524134,0.028064751289638225,20
2017,Total,Female,50–69,50,69,50,0.003236354740652136,0.07528780708357027,7.606277477672163e-4,0.07368978748386723,0.07688582668327332,9.206632619682289,9.015279024251436,9.406285514280995,0.998166122320171,0.018608194714911132,20
2018,Total,Both,50–69,50,69,50,0.0041734842391432155,0.07557700570345927,0.0011053780059600872,0.07325469268794003,0.0778993187189785,9.171403049224256,8.8979877097574,9.462153960739482,0.9961642901352417,0.027042254544177507,20
2018,Total,Male,50–69,50,69,50,0.0051940642137078006,0.07659341109132681,0.0013067959536429963,0.07384793467022042,0.07933888751243319,9.04969723483741,8.736537684011793,9.38614172021605,0.9947876254105479,0.03196979551354588,20
2018,Total,Female,50–69,50,69,50,0.003171109343624321,0.0758066405141279,8.701632742893632e-4,0.07397849531256508,0.07763478571569073,9.143620873566679,8.92830673994961,9.369576626712167,0.9976339130125025,0.02128790027615003,20
2019,Total,Both,50–69,50,69,50,0.004113654285009861,0.07612830496645445,0.0011729054826335238,0.07366412198687013,0.07859248794603878,9.10498638929866,8.819509328116153,9.409562781234149,0.9957454410620072,0.02869426426671853,20
2019,Total,Male,50–69,50,69,50,0.005144984273033998,0.07681691782134024,0.001255101408489802,0.07418004760950644,0.07945378803317404,9.023366209147543,8.723903513203652,9.3441188418854,0.9952177256603607,0.03070512673866469,20
2019,Total,Female,50–69,50,69,50,0.0030980522847818843,0.07696518456104001,0.0010431591956131508,0.07477358841549624,0.07915678070658379,9.00598347828582,8.756636820909689,9.269946718463173,0.9967042718911912,0.025520117413019027,20
2019,Hispanic,Both,50–69,50,69,50,0.0029819208391519323,0.07968465621942981,9.951467304582812e-4,0.0775939305201362,0.08177538191872342,8.698627984931088,8.47623287469161,8.933007722557223,0.9972005041449749,0.024345527999252173,20
2019,Hispanic,Male,50–69,50,69,50,0.0038418292453482744,0.08058323280110424,0.0010102999124736807,0.07846067144773469,0.0827057941544738,8.601630344997117,8.380878119195849,8.834326392703305,0.9971786514939547,0.024716239378531672,20
2019,Hispanic,Female,50–69,50,69,50,0.002072915650381957,0.08298158380298397,0.0010144021260691872,0.08085040401865784,0.0851127635873101,8.353024234938983,8.14386880821821,8.573206145017998,0.9973173578423273,0.02481659699705324,20
2019,American Indian or Alaska Native non-Hispanic,Both,50–69,50,69,50,0.010289140255829216,0.04728461596924695,7.126036371789097e-4,0.04578749128194185,0.048781740656552046,14.659042192724069,14.209152261294847,15.138352444160136,0.9959284760647555,0.01743332040423699,20
2019,American Indian or Alaska Native non-Hispanic,Male,50–69,50,69,50,0.012714404223030242,0.04836498087468422,6.82798029981092e-4,0.046930475444463784,0.04979948630490466,14.331592156645733,13.918761657822131,14.769660311244797,0.9964252989424989,0.016704148290859283,20
2019,American Indian or Alaska Native non-Hispanic,Female,50–69,50,69,50,0.007979236473153382,0.04778582103071907,0.0010790461162308558,0.045518829262693176,0.05005281279874497,14.505289761880542,13.848316244423438,15.22770228908419,0.9909053376432018,0.026398064356886228,20
2019,Asian non-Hispanic,Both,50–69,50,69,50,0.0017082618208632216,0.08413584365337665,7.509543883786895e-4,0.08255814702761613,0.08571354027913716,8.238429074480756,8.086787435247947,8.395866495502666,0.9985680917183367,0.01837154313918646,20
2019,Asian non-Hispanic,Male,50–69,50,69,50,0.0023921399496611637,0.08165853842446127,5.903124670996391e-4,0.08041833795170258,0.08289873889721996,8.488361338981658,8.361371834851763,8.619267672209709,0.9990602228544505,0.014441557467071814,20
2019,Asian non-Hispanic,Female,50–69,50,69,50,0.0011290119939777227,0.09021732028450878,0.0021829134871423806,0.08563118922743193,0.09480345134158563,7.683083230293702,7.3114129364602105,8.094564455002287,0.989571712891326,0.05340336233300618,20
